Fecha,Producto,Categoria,Canal,Precio_Unitario,Costo_Unitario,Cantidad
2025-06-08,Lavandina,Limpieza,Almacen,4500,3000,96
2025-06-08,Detergente,Limpieza,Almacen,7000,5000,91
2025-06-08,Arroz 1kg,Alimentos,Almacen,5500,4200,29
2025-06-08,Galletitas,Alimentos,Mayorista,5000,3500,47
2025-06-08,Aceite 900ml,Alimentos,Mayorista,12000,9500,129
2025-06-08,Arroz 1kg,Alimentos,Mayorista,5500,4200,157
2025-06-08,Shampoo,Higiene,Almacen,15000,11000,161
2025-06-08,Shampoo,Higiene,Almacen,15000,11000,34
2025-06-08,Detergente,Limpieza,Supermercado,7000,5000,15
2025-06-08,Lavandina,Limpieza,Supermercado,4500,3000,101
2025-06-09,Detergente,Limpieza,Mayorista,7000,5000,132
2025-06-09,Arroz 1kg,Alimentos,Almacen,5500,4200,61
2025-06-09,Aceite 900ml,Alimentos,Mayorista,12000,9500,135
2025-06-09,Galletitas,Alimentos,Supermercado,5000,3500,144
2025-06-09,Papel Higienico,Higiene,Supermercado,18000,13000,170
2025-06-09,Galletitas,Alimentos,Mayorista,5000,3500,186
2025-06-09,Detergente,Limpieza,Almacen,7000,5000,29
2025-06-09,Detergente,Limpieza,Mayorista,7000,5000,42
2025-06-09,Detergente,Limpieza,Mayorista,7000,5000,49
2025-06-09,Galletitas,Alimentos,Mayorista,5000,3500,19
2025-06-09,Papel Higienico,Higiene,Almacen,18000,13000,130
2025-06-10,Shampoo,Higiene,Almacen,15000,11000,89
2025-06-10,Galletitas,Alimentos,Supermercado,5000,3500,46
2025-06-10,Lavandina,Limpieza,Mayorista,4500,3000,14
2025-06-10,Lavandina,Limpieza,Supermercado,4500,3000,91
2025-06-10,Lavandina,Limpieza,Supermercado,4500,3000,25
2025-06-10,Papel Higienico,Higiene,Mayorista,18000,13000,111
2025-06-10,Papel Higienico,Higiene,Almacen,18000,13000,13
2025-06-10,Shampoo,Higiene,Almacen,15000,11000,59
2025-06-10,Detergente,Limpieza,Supermercado,7000,5000,78
2025-06-10,Arroz 1kg,Alimentos,Almacen,5500,4200,102
2025-06-11,Papel Higienico,Higiene,Almacen,18000,13000,116
2025-06-11,Detergente,Limpieza,Mayorista,7000,5000,138
2025-06-11,Shampoo,Higiene,Supermercado,15000,11000,109
2025-06-11,Galletitas,Alimentos,Almacen,5000,3500,145
2025-06-11,Shampoo,Higiene,Mayorista,15000,11000,97
2025-06-11,Papel Higienico,Higiene,Supermercado,18000,13000,71
2025-06-11,Papel Higienico,Higiene,Mayorista,18000,13000,68
2025-06-11,Galletitas,Alimentos,Almacen,5000,3500,170
2025-06-12,Galletitas,Alimentos,Almacen,5000,3500,144
2025-06-12,Shampoo,Higiene,Mayorista,15000,11000,179
2025-06-12,Detergente,Limpieza,Mayorista,7000,5000,27
2025-06-12,Galletitas,Alimentos,Mayorista,5000,3500,68
2025-06-12,Lavandina,Limpieza,Supermercado,4500,3000,169
2025-06-12,Shampoo,Higiene,Supermercado,15000,11000,40
2025-06-12,Arroz 1kg,Alimentos,Mayorista,5500,4200,194
2025-06-12,Papel Higienico,Higiene,Supermercado,18000,13000,76
2025-06-12,Papel Higienico,Higiene,Almacen,18000,13000,173
2025-06-13,Shampoo,Higiene,Supermercado,15000,11000,160
2025-06-13,Lavandina,Limpieza,Supermercado,4500,3000,59
2025-06-13,Galletitas,Alimentos,Mayorista,5000,3500,120
2025-06-13,Shampoo,Higiene,Supermercado,15000,11000,33
2025-06-13,Papel Higienico,Higiene,Supermercado,18000,13000,163
2025-06-13,Lavandina,Limpieza,Supermercado,4500,3000,138
2025-06-13,Shampoo,Higiene,Supermercado,15000,11000,48
2025-06-13,Aceite 900ml,Alimentos,Almacen,12000,9500,199
2025-06-14,Shampoo,Higiene,Mayorista,15000,11000,128
2025-06-14,Arroz 1kg,Alimentos,Mayorista,5500,4200,120
2025-06-14,Detergente,Limpieza,Mayorista,7000,5000,111
2025-06-14,Detergente,Limpieza,Almacen,7000,5000,106
2025-06-14,Arroz 1kg,Alimentos,Mayorista,5500,4200,95
2025-06-14,Aceite 900ml,Alimentos,Supermercado,12000,9500,41
2025-06-14,Galletitas,Alimentos,Mayorista,5000,3500,16
2025-06-14,Aceite 900ml,Alimentos,Almacen,12000,9500,92
2025-06-14,Galletitas,Alimentos,Supermercado,5000,3500,125
2025-06-14,Shampoo,Higiene,Mayorista,15000,11000,86
2025-06-15,Galletitas,Alimentos,Mayorista,5000,3500,159
2025-06-15,Papel Higienico,Higiene,Supermercado,18000,13000,166
2025-06-15,Lavandina,Limpieza,Mayorista,4500,3000,62
2025-06-15,Aceite 900ml,Alimentos,Mayorista,12000,9500,78
2025-06-15,Lavandina,Limpieza,Supermercado,4500,3000,164
2025-06-15,Papel Higienico,Higiene,Supermercado,18000,13000,109
2025-06-15,Aceite 900ml,Alimentos,Almacen,12000,9500,166
2025-06-16,Detergente,Limpieza,Almacen,7000,5000,87
2025-06-16,Papel Higienico,Higiene,Mayorista,18000,13000,63
2025-06-16,Papel Higienico,Higiene,Mayorista,18000,13000,14
2025-06-16,Shampoo,Higiene,Mayorista,15000,11000,21
2025-06-16,Arroz 1kg,Alimentos,Mayorista,5500,4200,29
2025-06-16,Galletitas,Alimentos,Almacen,5000,3500,124
2025-06-16,Shampoo,Higiene,Mayorista,15000,11000,17
2025-06-16,Papel Higienico,Higiene,Mayorista,18000,13000,26
2025-06-17,Galletitas,Alimentos,Supermercado,5000,3500,107
2025-06-17,Lavandina,Limpieza,Almacen,4500,3000,178
2025-06-17,Lavandina,Limpieza,Mayorista,4500,3000,142
2025-06-17,Aceite 900ml,Alimentos,Supermercado,12000,9500,200
2025-06-17,Detergente,Limpieza,Almacen,7000,5000,68
2025-06-17,Papel Higienico,Higiene,Mayorista,18000,13000,17
2025-06-17,Galletitas,Alimentos,Mayorista,5000,3500,23
2025-06-17,Papel Higienico,Higiene,Almacen,18000,13000,93
2025-06-17,Galletitas,Alimentos,Mayorista,5000,3500,70
2025-06-17,Papel Higienico,Higiene,Mayorista,18000,13000,132
2025-06-17,Aceite 900ml,Alimentos,Almacen,12000,9500,50
2025-06-18,Papel Higienico,Higiene,Almacen,18000,13000,18
2025-06-18,Arroz 1kg,Alimentos,Almacen,5500,4200,194
2025-06-18,Papel Higienico,Higiene,Supermercado,18000,13000,73
2025-06-18,Aceite 900ml,Alimentos,Mayorista,12000,9500,180
2025-06-18,Shampoo,Higiene,Mayorista,15000,11000,147
2025-06-18,Arroz 1kg,Alimentos,Almacen,5500,4200,120
2025-06-18,Lavandina,Limpieza,Mayorista,4500,3000,59
2025-06-18,Detergente,Limpieza,Almacen,7000,5000,95
2025-06-18,Arroz 1kg,Alimentos,Mayorista,5500,4200,78
2025-06-18,Aceite 900ml,Alimentos,Mayorista,12000,9500,148
2025-06-18,Detergente,Limpieza,Mayorista,7000,5000,104
2025-06-18,Arroz 1kg,Alimentos,Mayorista,5500,4200,164
2025-06-19,Arroz 1kg,Alimentos,Supermercado,5500,4200,117
2025-06-19,Lavandina,Limpieza,Almacen,4500,3000,141
2025-06-19,Arroz 1kg,Alimentos,Supermercado,5500,4200,109
2025-06-19,Lavandina,Limpieza,Mayorista,4500,3000,109
2025-06-19,Shampoo,Higiene,Mayorista,15000,11000,88
2025-06-20,Galletitas,Alimentos,Supermercado,5000,3500,22
2025-06-20,Lavandina,Limpieza,Mayorista,4500,3000,92
2025-06-20,Arroz 1kg,Alimentos,Supermercado,5500,4200,19
2025-06-20,Detergente,Limpieza,Almacen,7000,5000,195
2025-06-20,Galletitas,Alimentos,Supermercado,5000,3500,17
2025-06-20,Arroz 1kg,Alimentos,Supermercado,5500,4200,108
2025-06-20,Lavandina,Limpieza,Mayorista,4500,3000,130
2025-06-20,Arroz 1kg,Alimentos,Mayorista,5500,4200,164
2025-06-20,Papel Higienico,Higiene,Almacen,18000,13000,82
2025-06-20,Detergente,Limpieza,Mayorista,7000,5000,11
2025-06-20,Lavandina,Limpieza,Supermercado,4500,3000,50
2025-06-21,Arroz 1kg,Alimentos,Mayorista,5500,4200,171
2025-06-21,Shampoo,Higiene,Almacen,15000,11000,152
2025-06-21,Arroz 1kg,Alimentos,Supermercado,5500,4200,78
2025-06-21,Lavandina,Limpieza,Supermercado,4500,3000,63
2025-06-21,Lavandina,Limpieza,Almacen,4500,3000,82
2025-06-21,Detergente,Limpieza,Mayorista,7000,5000,157
2025-06-21,Detergente,Limpieza,Supermercado,7000,5000,153
2025-06-22,Shampoo,Higiene,Almacen,15000,11000,174
2025-06-22,Shampoo,Higiene,Supermercado,15000,11000,59
2025-06-22,Lavandina,Limpieza,Almacen,4500,3000,114
2025-06-22,Shampoo,Higiene,Mayorista,15000,11000,122
2025-06-22,Arroz 1kg,Alimentos,Mayorista,5500,4200,41
2025-06-23,Arroz 1kg,Alimentos,Supermercado,5500,4200,114
2025-06-23,Aceite 900ml,Alimentos,Almacen,12000,9500,94
2025-06-23,Arroz 1kg,Alimentos,Mayorista,5500,4200,53
2025-06-23,Papel Higienico,Higiene,Mayorista,18000,13000,178
2025-06-23,Shampoo,Higiene,Mayorista,15000,11000,122
2025-06-23,Galletitas,Alimentos,Almacen,5000,3500,181
2025-06-23,Shampoo,Higiene,Supermercado,15000,11000,87
2025-06-23,Arroz 1kg,Alimentos,Mayorista,5500,4200,39
2025-06-23,Arroz 1kg,Alimentos,Almacen,5500,4200,72
2025-06-24,Aceite 900ml,Alimentos,Almacen,12000,9500,152
2025-06-24,Shampoo,Higiene,Supermercado,15000,11000,134
2025-06-24,Arroz 1kg,Alimentos,Mayorista,5500,4200,151
2025-06-24,Papel Higienico,Higiene,Mayorista,18000,13000,101
2025-06-24,Galletitas,Alimentos,Almacen,5000,3500,104
2025-06-24,Arroz 1kg,Alimentos,Mayorista,5500,4200,196
2025-06-24,Arroz 1kg,Alimentos,Supermercado,5500,4200,105
2025-06-24,Arroz 1kg,Alimentos,Almacen,5500,4200,188
2025-06-24,Detergente,Limpieza,Almacen,7000,5000,85
2025-06-24,Aceite 900ml,Alimentos,Supermercado,12000,9500,137
2025-06-25,Galletitas,Alimentos,Supermercado,5000,3500,11
2025-06-25,Lavandina,Limpieza,Mayorista,4500,3000,73
2025-06-25,Shampoo,Higiene,Mayorista,15000,11000,172
2025-06-25,Lavandina,Limpieza,Mayorista,4500,3000,106
2025-06-25,Arroz 1kg,Alimentos,Mayorista,5500,4200,34
2025-06-25,Aceite 900ml,Alimentos,Mayorista,12000,9500,147
2025-06-25,Papel Higienico,Higiene,Supermercado,18000,13000,199
2025-06-25,Aceite 900ml,Alimentos,Supermercado,12000,9500,144
2025-06-26,Detergente,Limpieza,Almacen,7000,5000,142
2025-06-26,Shampoo,Higiene,Supermercado,15000,11000,62
2025-06-26,Aceite 900ml,Alimentos,Almacen,12000,9500,26
2025-06-26,Lavandina,Limpieza,Mayorista,4500,3000,107
2025-06-26,Lavandina,Limpieza,Almacen,4500,3000,20
2025-06-26,Galletitas,Alimentos,Almacen,5000,3500,101
2025-06-26,Aceite 900ml,Alimentos,Supermercado,12000,9500,64
2025-06-26,Papel Higienico,Higiene,Supermercado,18000,13000,141
2025-06-27,Arroz 1kg,Alimentos,Mayorista,5500,4200,176
2025-06-27,Shampoo,Higiene,Mayorista,15000,11000,181
2025-06-27,Papel Higienico,Higiene,Supermercado,18000,13000,132
2025-06-27,Shampoo,Higiene,Mayorista,15000,11000,148
2025-06-27,Lavandina,Limpieza,Mayorista,4500,3000,95
2025-06-27,Papel Higienico,Higiene,Mayorista,18000,13000,83
2025-06-27,Papel Higienico,Higiene,Mayorista,18000,13000,102
2025-06-27,Lavandina,Limpieza,Mayorista,4500,3000,149
2025-06-27,Shampoo,Higiene,Mayorista,15000,11000,43
2025-06-27,Papel Higienico,Higiene,Mayorista,18000,13000,91
2025-06-27,Detergente,Limpieza,Supermercado,7000,5000,73
2025-06-28,Papel Higienico,Higiene,Supermercado,18000,13000,134
2025-06-28,Galletitas,Alimentos,Mayorista,5000,3500,103
2025-06-28,Lavandina,Limpieza,Mayorista,4500,3000,105
2025-06-28,Galletitas,Alimentos,Almacen,5000,3500,16
2025-06-28,Aceite 900ml,Alimentos,Mayorista,12000,9500,26
2025-06-28,Galletitas,Alimentos,Mayorista,5000,3500,11
2025-06-28,Lavandina,Limpieza,Mayorista,4500,3000,24
2025-06-28,Arroz 1kg,Alimentos,Supermercado,5500,4200,90
2025-06-28,Galletitas,Alimentos,Supermercado,5000,3500,163
2025-06-29,Papel Higienico,Higiene,Mayorista,18000,13000,163
2025-06-29,Papel Higienico,Higiene,Supermercado,18000,13000,78
2025-06-29,Shampoo,Higiene,Almacen,15000,11000,25
2025-06-29,Galletitas,Alimentos,Supermercado,5000,3500,93
2025-06-29,Aceite 900ml,Alimentos,Mayorista,12000,9500,196
2025-06-29,Aceite 900ml,Alimentos,Mayorista,12000,9500,153
2025-06-29,Lavandina,Limpieza,Mayorista,4500,3000,74
2025-06-30,Aceite 900ml,Alimentos,Supermercado,12000,9500,92
2025-06-30,Lavandina,Limpieza,Almacen,4500,3000,103
2025-06-30,Lavandina,Limpieza,Supermercado,4500,3000,171
2025-06-30,Lavandina,Limpieza,Supermercado,4500,3000,123
2025-06-30,Detergente,Limpieza,Almacen,7000,5000,77
2025-07-01,Lavandina,Limpieza,Mayorista,4500,3000,183
2025-07-01,Galletitas,Alimentos,Mayorista,5000,3500,142
2025-07-01,Detergente,Limpieza,Mayorista,7000,5000,86
2025-07-01,Papel Higienico,Higiene,Almacen,18000,13000,124
2025-07-01,Lavandina,Limpieza,Supermercado,4500,3000,59
2025-07-01,Shampoo,Higiene,Mayorista,15000,11000,15
2025-07-01,Shampoo,Higiene,Almacen,15000,11000,140
2025-07-02,Shampoo,Higiene,Supermercado,15000,11000,138
2025-07-02,Arroz 1kg,Alimentos,Almacen,5500,4200,110
2025-07-02,Shampoo,Higiene,Almacen,15000,11000,25
2025-07-02,Shampoo,Higiene,Mayorista,15000,11000,181
2025-07-02,Aceite 900ml,Alimentos,Almacen,12000,9500,200
2025-07-03,Detergente,Limpieza,Almacen,7000,5000,174
2025-07-03,Detergente,Limpieza,Mayorista,7000,5000,116
2025-07-03,Arroz 1kg,Alimentos,Almacen,5500,4200,30
2025-07-03,Detergente,Limpieza,Mayorista,7000,5000,141
2025-07-03,Aceite 900ml,Alimentos,Mayorista,12000,9500,136
2025-07-03,Shampoo,Higiene,Almacen,15000,11000,113
2025-07-03,Lavandina,Limpieza,Mayorista,4500,3000,93
2025-07-03,Lavandina,Limpieza,Supermercado,4500,3000,139
2025-07-03,Galletitas,Alimentos,Supermercado,5000,3500,129
2025-07-03,Papel Higienico,Higiene,Supermercado,18000,13000,39
2025-07-03,Galletitas,Alimentos,Almacen,5000,3500,183
2025-07-04,Papel Higienico,Higiene,Almacen,18000,13000,154
2025-07-04,Aceite 900ml,Alimentos,Supermercado,12000,9500,198
2025-07-04,Detergente,Limpieza,Mayorista,7000,5000,143
2025-07-04,Arroz 1kg,Alimentos,Supermercado,5500,4200,11
2025-07-04,Lavandina,Limpieza,Mayorista,4500,3000,161
2025-07-05,Lavandina,Limpieza,Supermercado,4500,3000,123
2025-07-05,Detergente,Limpieza,Almacen,7000,5000,31
2025-07-05,Lavandina,Limpieza,Mayorista,4500,3000,26
2025-07-05,Galletitas,Alimentos,Supermercado,5000,3500,64
2025-07-05,Papel Higienico,Higiene,Almacen,18000,13000,200
2025-07-05,Aceite 900ml,Alimentos,Almacen,12000,9500,64
2025-07-05,Shampoo,Higiene,Almacen,15000,11000,55
2025-07-06,Shampoo,Higiene,Mayorista,15000,11000,29
2025-07-06,Papel Higienico,Higiene,Supermercado,18000,13000,189
2025-07-06,Aceite 900ml,Alimentos,Almacen,12000,9500,34
2025-07-06,Shampoo,Higiene,Mayorista,15000,11000,114
2025-07-06,Papel Higienico,Higiene,Supermercado,18000,13000,63
2025-07-06,Aceite 900ml,Alimentos,Mayorista,12000,9500,140
2025-07-06,Papel Higienico,Higiene,Mayorista,18000,13000,155
2025-07-06,Detergente,Limpieza,Almacen,7000,5000,141
2025-07-06,Shampoo,Higiene,Mayorista,15000,11000,90
2025-07-06,Papel Higienico,Higiene,Almacen,18000,13000,29
2025-07-06,Aceite 900ml,Alimentos,Supermercado,12000,9500,169
2025-07-06,Aceite 900ml,Alimentos,Almacen,12000,9500,23
2025-07-07,Detergente,Limpieza,Supermercado,7000,5000,133
2025-07-07,Lavandina,Limpieza,Mayorista,4500,3000,177
2025-07-07,Detergente,Limpieza,Mayorista,7000,5000,89
2025-07-07,Galletitas,Alimentos,Mayorista,5000,3500,76
2025-07-07,Galletitas,Alimentos,Almacen,5000,3500,161
2025-07-07,Lavandina,Limpieza,Mayorista,4500,3000,104
2025-07-07,Arroz 1kg,Alimentos,Supermercado,5500,4200,153
2025-07-07,Arroz 1kg,Alimentos,Almacen,5500,4200,130
2025-07-08,Shampoo,Higiene,Almacen,15000,11000,29
2025-07-08,Aceite 900ml,Alimentos,Mayorista,12000,9500,163
2025-07-08,Galletitas,Alimentos,Almacen,5000,3500,38
2025-07-08,Shampoo,Higiene,Mayorista,15000,11000,161
2025-07-08,Arroz 1kg,Alimentos,Almacen,5500,4200,31
2025-07-09,Aceite 900ml,Alimentos,Supermercado,12000,9500,163
2025-07-09,Papel Higienico,Higiene,Almacen,18000,13000,122
2025-07-09,Galletitas,Alimentos,Almacen,5000,3500,175
2025-07-09,Detergente,Limpieza,Mayorista,7000,5000,92
2025-07-09,Aceite 900ml,Alimentos,Supermercado,12000,9500,44
2025-07-09,Detergente,Limpieza,Mayorista,7000,5000,115
2025-07-10,Galletitas,Alimentos,Almacen,5000,3500,16
2025-07-10,Lavandina,Limpieza,Supermercado,4500,3000,83
2025-07-10,Detergente,Limpieza,Almacen,7000,5000,43
2025-07-10,Papel Higienico,Higiene,Supermercado,18000,13000,44
2025-07-10,Arroz 1kg,Alimentos,Supermercado,5500,4200,17
2025-07-10,Detergente,Limpieza,Mayorista,7000,5000,49
2025-07-10,Arroz 1kg,Alimentos,Almacen,5500,4200,163
2025-07-10,Shampoo,Higiene,Almacen,15000,11000,68
2025-07-10,Aceite 900ml,Alimentos,Supermercado,12000,9500,77
2025-07-11,Lavandina,Limpieza,Mayorista,4500,3000,117
2025-07-11,Shampoo,Higiene,Supermercado,15000,11000,59
2025-07-11,Detergente,Limpieza,Almacen,7000,5000,11
2025-07-11,Lavandina,Limpieza,Mayorista,4500,3000,114
2025-07-11,Arroz 1kg,Alimentos,Almacen,5500,4200,81
2025-07-11,Aceite 900ml,Alimentos,Supermercado,12000,9500,26
2025-07-11,Arroz 1kg,Alimentos,Mayorista,5500,4200,186
2025-07-11,Galletitas,Alimentos,Mayorista,5000,3500,71
2025-07-12,Detergente,Limpieza,Mayorista,7000,5000,91
2025-07-12,Shampoo,Higiene,Mayorista,15000,11000,79
2025-07-12,Aceite 900ml,Alimentos,Almacen,12000,9500,20
2025-07-12,Galletitas,Alimentos,Supermercado,5000,3500,101
2025-07-12,Lavandina,Limpieza,Almacen,4500,3000,123
2025-07-12,Papel Higienico,Higiene,Almacen,18000,13000,70
2025-07-12,Galletitas,Alimentos,Supermercado,5000,3500,151
2025-07-12,Shampoo,Higiene,Mayorista,15000,11000,64
2025-07-12,Arroz 1kg,Alimentos,Mayorista,5500,4200,73
2025-07-12,Lavandina,Limpieza,Supermercado,4500,3000,127
2025-07-13,Lavandina,Limpieza,Mayorista,4500,3000,98
2025-07-13,Galletitas,Alimentos,Mayorista,5000,3500,85
2025-07-13,Papel Higienico,Higiene,Mayorista,18000,13000,60
2025-07-13,Papel Higienico,Higiene,Supermercado,18000,13000,91
2025-07-13,Detergente,Limpieza,Supermercado,7000,5000,89
2025-07-13,Aceite 900ml,Alimentos,Supermercado,12000,9500,145
2025-07-13,Aceite 900ml,Alimentos,Almacen,12000,9500,183
2025-07-13,Lavandina,Limpieza,Mayorista,4500,3000,188
2025-07-13,Galletitas,Alimentos,Supermercado,5000,3500,95
2025-07-13,Aceite 900ml,Alimentos,Almacen,12000,9500,40
2025-07-13,Papel Higienico,Higiene,Mayorista,18000,13000,101
2025-07-14,Galletitas,Alimentos,Almacen,5000,3500,107
2025-07-14,Galletitas,Alimentos,Mayorista,5000,3500,87
2025-07-14,Arroz 1kg,Alimentos,Mayorista,5500,4200,45
2025-07-14,Aceite 900ml,Alimentos,Mayorista,12000,9500,145
2025-07-14,Arroz 1kg,Alimentos,Supermercado,5500,4200,154
2025-07-14,Detergente,Limpieza,Supermercado,7000,5000,200
2025-07-14,Galletitas,Alimentos,Mayorista,5000,3500,45
2025-07-15,Detergente,Limpieza,Mayorista,7000,5000,70
2025-07-15,Galletitas,Alimentos,Almacen,5000,3500,100
2025-07-15,Shampoo,Higiene,Mayorista,15000,11000,155
2025-07-15,Shampoo,Higiene,Mayorista,15000,11000,169
2025-07-15,Shampoo,Higiene,Almacen,15000,11000,188
2025-07-15,Lavandina,Limpieza,Supermercado,4500,3000,99
2025-07-15,Lavandina,Limpieza,Mayorista,4500,3000,77
2025-07-16,Papel Higienico,Higiene,Almacen,18000,13000,169
2025-07-16,Lavandina,Limpieza,Almacen,4500,3000,124
2025-07-16,Galletitas,Alimentos,Almacen,5000,3500,176
2025-07-16,Aceite 900ml,Alimentos,Almacen,12000,9500,106
2025-07-16,Lavandina,Limpieza,Supermercado,4500,3000,36
2025-07-16,Shampoo,Higiene,Mayorista,15000,11000,131
2025-07-16,Shampoo,Higiene,Almacen,15000,11000,163
2025-07-16,Detergente,Limpieza,Supermercado,7000,5000,31
2025-07-16,Lavandina,Limpieza,Mayorista,4500,3000,194
2025-07-16,Lavandina,Limpieza,Mayorista,4500,3000,83
2025-07-16,Shampoo,Higiene,Supermercado,15000,11000,189
2025-07-17,Galletitas,Alimentos,Mayorista,5000,3500,31
2025-07-17,Galletitas,Alimentos,Mayorista,5000,3500,200
2025-07-17,Galletitas,Alimentos,Supermercado,5000,3500,188
2025-07-17,Shampoo,Higiene,Mayorista,15000,11000,133
2025-07-17,Lavandina,Limpieza,Mayorista,4500,3000,148
2025-07-17,Shampoo,Higiene,Supermercado,15000,11000,142
2025-07-17,Galletitas,Alimentos,Mayorista,5000,3500,172
2025-07-17,Papel Higienico,Higiene,Mayorista,18000,13000,62
2025-07-17,Galletitas,Alimentos,Mayorista,5000,3500,157
2025-07-17,Shampoo,Higiene,Supermercado,15000,11000,122
2025-07-18,Papel Higienico,Higiene,Supermercado,18000,13000,13
2025-07-18,Detergente,Limpieza,Mayorista,7000,5000,190
2025-07-18,Galletitas,Alimentos,Almacen,5000,3500,118
2025-07-18,Shampoo,Higiene,Supermercado,15000,11000,25
2025-07-18,Galletitas,Alimentos,Supermercado,5000,3500,123
2025-07-18,Papel Higienico,Higiene,Almacen,18000,13000,185
2025-07-18,Aceite 900ml,Alimentos,Almacen,12000,9500,19
2025-07-18,Arroz 1kg,Alimentos,Supermercado,5500,4200,20
2025-07-18,Arroz 1kg,Alimentos,Supermercado,5500,4200,27
2025-07-18,Galletitas,Alimentos,Mayorista,5000,3500,121
2025-07-18,Shampoo,Higiene,Almacen,15000,11000,170
2025-07-19,Detergente,Limpieza,Mayorista,7000,5000,48
2025-07-19,Arroz 1kg,Alimentos,Mayorista,5500,4200,112
2025-07-19,Papel Higienico,Higiene,Almacen,18000,13000,127
2025-07-19,Galletitas,Alimentos,Supermercado,5000,3500,133
2025-07-19,Aceite 900ml,Alimentos,Almacen,12000,9500,30
2025-07-20,Papel Higienico,Higiene,Almacen,18000,13000,162
2025-07-20,Aceite 900ml,Alimentos,Mayorista,12000,9500,33
2025-07-20,Detergente,Limpieza,Mayorista,7000,5000,186
2025-07-20,Aceite 900ml,Alimentos,Supermercado,12000,9500,12
2025-07-20,Detergente,Limpieza,Supermercado,7000,5000,49
2025-07-20,Shampoo,Higiene,Mayorista,15000,11000,93
2025-07-20,Lavandina,Limpieza,Almacen,4500,3000,77
2025-07-20,Galletitas,Alimentos,Supermercado,5000,3500,12
2025-07-21,Aceite 900ml,Alimentos,Supermercado,12000,9500,121
2025-07-21,Aceite 900ml,Alimentos,Almacen,12000,9500,68
2025-07-21,Aceite 900ml,Alimentos,Almacen,12000,9500,132
2025-07-21,Arroz 1kg,Alimentos,Supermercado,5500,4200,84
2025-07-21,Aceite 900ml,Alimentos,Supermercado,12000,9500,92
2025-07-21,Galletitas,Alimentos,Mayorista,5000,3500,92
2025-07-21,Papel Higienico,Higiene,Mayorista,18000,13000,96
2025-07-22,Arroz 1kg,Alimentos,Almacen,5500,4200,122
2025-07-22,Shampoo,Higiene,Almacen,15000,11000,81
2025-07-22,Galletitas,Alimentos,Mayorista,5000,3500,15
2025-07-22,Detergente,Limpieza,Mayorista,7000,5000,64
2025-07-22,Detergente,Limpieza,Mayorista,7000,5000,196
2025-07-22,Aceite 900ml,Alimentos,Mayorista,12000,9500,199
2025-07-22,Papel Higienico,Higiene,Almacen,18000,13000,159
2025-07-22,Papel Higienico,Higiene,Supermercado,18000,13000,189
2025-07-22,Detergente,Limpieza,Supermercado,7000,5000,72
2025-07-23,Aceite 900ml,Alimentos,Mayorista,12000,9500,54
2025-07-23,Lavandina,Limpieza,Mayorista,4500,3000,30
2025-07-23,Galletitas,Alimentos,Almacen,5000,3500,47
2025-07-23,Shampoo,Higiene,Almacen,15000,11000,186
2025-07-23,Arroz 1kg,Alimentos,Supermercado,5500,4200,77
2025-07-24,Detergente,Limpieza,Mayorista,7000,5000,43
2025-07-24,Papel Higienico,Higiene,Almacen,18000,13000,142
2025-07-24,Detergente,Limpieza,Supermercado,7000,5000,181
2025-07-24,Galletitas,Alimentos,Almacen,5000,3500,199
2025-07-24,Papel Higienico,Higiene,Supermercado,18000,13000,129
2025-07-24,Arroz 1kg,Alimentos,Almacen,5500,4200,102
2025-07-24,Arroz 1kg,Alimentos,Mayorista,5500,4200,77
2025-07-25,Detergente,Limpieza,Supermercado,7000,5000,29
2025-07-25,Papel Higienico,Higiene,Mayorista,18000,13000,141
2025-07-25,Papel Higienico,Higiene,Supermercado,18000,13000,179
2025-07-25,Detergente,Limpieza,Almacen,7000,5000,129
2025-07-25,Lavandina,Limpieza,Mayorista,4500,3000,119
2025-07-25,Aceite 900ml,Alimentos,Supermercado,12000,9500,43
2025-07-25,Papel Higienico,Higiene,Mayorista,18000,13000,157
2025-07-26,Shampoo,Higiene,Mayorista,15000,11000,172
2025-07-26,Shampoo,Higiene,Mayorista,15000,11000,11
2025-07-26,Arroz 1kg,Alimentos,Mayorista,5500,4200,86
2025-07-26,Arroz 1kg,Alimentos,Almacen,5500,4200,179
2025-07-26,Lavandina,Limpieza,Supermercado,4500,3000,78
2025-07-26,Shampoo,Higiene,Supermercado,15000,11000,186
2025-07-26,Lavandina,Limpieza,Almacen,4500,3000,81
2025-07-27,Aceite 900ml,Alimentos,Mayorista,12000,9500,158
2025-07-27,Detergente,Limpieza,Almacen,7000,5000,117
2025-07-27,Arroz 1kg,Alimentos,Supermercado,5500,4200,198
2025-07-27,Aceite 900ml,Alimentos,Mayorista,12000,9500,200
2025-07-27,Aceite 900ml,Alimentos,Supermercado,12000,9500,58
2025-07-27,Arroz 1kg,Alimentos,Mayorista,5500,4200,123
2025-07-27,Galletitas,Alimentos,Mayorista,5000,3500,96
2025-07-27,Lavandina,Limpieza,Mayorista,4500,3000,72
2025-07-27,Detergente,Limpieza,Mayorista,7000,5000,27
2025-07-27,Detergente,Limpieza,Supermercado,7000,5000,121
2025-07-28,Arroz 1kg,Alimentos,Supermercado,5500,4200,79
2025-07-28,Papel Higienico,Higiene,Almacen,18000,13000,97
2025-07-28,Arroz 1kg,Alimentos,Almacen,5500,4200,62
2025-07-28,Aceite 900ml,Alimentos,Mayorista,12000,9500,52
